Unnamed: 0,property_type,price,location,city,baths,purpose,bedrooms,Area_in_Marla
96762.0,UPPER PORTION,11800000.0,State Life Housing Society, Lahore,4.0,For Sale,3.0,5.0
1546892.24,House,12500000.0,Bahria Town,Lahore,4.0,For Rent ,3.0,5.0
five point two,House,12000000.0,State Life Housing Society,Lahore,70.0,For Sale,3.0,doce
96770.0,NaN,9000000.0,Rehman Gardens,Lahore,4.0,For Sale,3.0,6.4
96771.0,House,36500000.0,DHA Defence,Lahore,6.0,For Sale,5.0,10.0
96772.0,House,11500000.0,FAZAIA COLONY,Lahore,4.0,For Sale,3.0,5.0
96773.0,House,-22450000.0,State Life Housing Society,Lahore,5.0,For Rent ,4.0,20.0
96774.0,House,38500000.0,DHA Defence,Lahore,5.0,for rent,4.0,20.0
96776.0,Lower Portion ,6000000.0,China Scheme,Lahore,-3.5,For Sale,3.0,3.0
96778.0,House,43500000.0,DHA Defence,FAISALABAD,-,For Sale,5.0,20.0
96782.0,na,32500000.0,DHA Defence,Lahore,5.0,For Sale,5.0,13.0
96784.0,House,39500000.0,DHA Defence, Rawalpindi,74.45,For Sale,5.0,treinta y dos
96796.0,House,39000000.0,Valencia Housing Society, Faisalabad,7.0,For Sale,6.0,-1115.5
96798.0,House,432136649.14,Omega Homes,Lahore,3.0,For Sale,-34.5,3.0
96800.0,House,4490000.0,Lahore - Islamabad Motorway,Lahore,3.0,For Sale,3.0,-97.0
96802.0,House,4490000.0,Omega Homes,Lahore,3.0,For Sale,3.0,3.0
96804.0,House,5500000.0,	Rail View Housing Society	,Rawalpindi,3.0,For Sale,-,5.0
96805.0,House,9500000.0,[Chaklala Scheme],Rawalpindi,4.0,For Sale,4.0,-97.0
96806.0,House,12000000.0,Chaklala Scheme,Rawalpindi,70.0,For Sale,5.0,5.0
?,lower portion,7000000.0,Chaklala Scheme,  Rawalpindi  ,78.84,For Sale,66.36,4.0
96808.0,House,12500000.0,  Chaklala Scheme  ,Rawalpindi,5.0,For Sale,60.0,7.0
96809.0,House	,9000000.0,Chaklala Scheme,Rawalpindi,5.0,For Sale,5.0,5.0
96812.0,House,5500000.0,Islamabad Highway,Karachi ,2.0,For Sale,3.0,5.0
96813.0,House ,10500000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,6.4
96814.0,*Flat*,12500000.0,Federal B Area,Karachi,3.0,For Sale,3.0,7.4
96815.0,Flat,4500000.0,North Karachi,Karachi,2.0,For Sale,2.0,4.2
96816.0,penthouse,18000000.0,North Karachi,Karachi,6.0,  For Sale  ,6.0,-97.0
96817.0,House,17500000.0,North Karachi,*Karachi*,4.0,For Sale,4.0,4.8
96818.0,Lower Portion,5700000.0,[North Karachi],Karachi,2.0,For Sale,2.0,4.8
96819.0,House,11000000.0,Federal B Area,Karachi,4.0,For Sale ,4.0,-97.0
96820.0,House,19000000.0,North Karachi	,Karachi,70.0,For Sale,6.0,4.8
96821.0,House,19000000.0,North Karachi,Karachi,4.0, For Sale ,4.0,4.8
96822.0,House,18000000.0,North Karachi,Karachi,4.0,For Sale,4.0,4.8
96823.0,Upper Portion,6500000.0,Royal Garden ,Karachi,2.0,For Sale,2.0,4.8
96825.0,	Lower Portion	,-22450000.0,North Karachi,Karachi,2.0,For Sale,60.0,4.8
96826.0,Penthouse,4600000.0,  North Karachi  ,Karachi,2.0,FOR SALE,2.0,4.8
96828.0, Flat ,18000000.0,North Karachi,Karachi,5.0,For Sale,5.0,1940.0
96830.0,*House*,449000000.0,North Karachi, Karachi,6.0, For Rent,6.0,-97.0
96831.0,House,15000000.0,Kot Lakhpat ,Karachi,4.0,For Sale ,4.0,4.8
96832.0,House,18500000.0,North Karachi,Karachi,4.0,For Sale	,-3.0,4.8
96833.0,Penthouse,449000000.0,North Karachi,Karachi	,2.0,For Sale,ocho horas,4.8
96834.0,	House	,18500000.0,North Karachi,Karachi,6.0,For Sale,-3.0,4.8
96835.0,House,12500000.0,ATATURK AVENUE,Karachi,6.0,For Sale,6.0,4.8
96836.0,House,35000000.0,Malir,Karachi,-3.5,For Sale,6.0,9.6
96837.0,Flat,15000000.0,North Nazimabad, Rawalpindi ,3.0,For Sale,3.0,5.8
96838.0,Flat,7500000.0,DHA Defence,Karachi,2.0,For Sale,-3.0,-1115.5
96842.0, Penthouse ,7500000.0,North Nazimabad,Karachi,2.0,na,2.0,3.3
-84222.5,Flat,9500000.0,Gulistan-e-Jauhar ,Karachi,2.0,For Sale,2.0,4.7
NaN,Flat,13000000.0,DHA Defence,Karachi,-3.5,For Sale,3.0,5.1
-968558.75,Flat,14500000.0,Gulistan-e-Jauhar, Rawalpindi,3.0,For Sale,3.0,7.1
96849.0,Flat,9500000.0,Gulistan-e-Jauhar,Karachi,2.0,	For Sale	,2.0,4.7
96850.0,[Flat],9500000.0,Gulistan-e-Jauhar,Karachi,2.0,For Sale,2.0,-97.0
96857.0,Penthouse,6800000.0, Pindora ,Karachi,2.0,For Sale,2.0,4.0
96866.0,Flat,40000000.0,Clifton,Karachi,-3.5, For Rent ,3.0,7.6
96876.0,room,7000000.0, Peoples Colony No 2,	Karachi	,2.0,For Sale,2.0,4.7
96877.0,Flat,35000000.0,Clifton,Karachi,70.0,For Sale,4.0,14.9
-84222.5,Flat,35000000.0,Clifton,Karachi,4.0,For Sale,-3.0,11.8
1684450.0,House,19300000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
96880.0,Flat,15000000.0,Clifton,Karachi,3.0,  For Sale  ,3.0,6.2
-84222.5,Flat,11500000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Sale,3.0,7.8
96892.0,Flat,7600000.0,North Nazimabad,RAWALPINDI,2.0,For Sale,2.0,3.3
96893.0,Upper Portion ,6000000.0,al noor town,Karachi,3.0,For Sale,3.0,6.0
96896.0,Flat,22000000.0,Shaheed Millat Road,Karachi,3.0,[For Sale],60.0,1940.0
treinta y dos,Flat,25000000.0,Clifton,karachi,3.0,For Sale,3.0,8.0
96899.0,House,37500000.0,Gulshan-e-Iqbal Town,Karachi ,6.0,For Sale,6.0,12.0
96900.0,House,5000000.0,Korangi,Karachi,2.0,FOR SALE,2.0,2.4
96901.0, Flat,5200000.0,Bahria Town Karachi,Karachi,2.0,For Sale,2.0,4.2
96903.0,Flat,5500000.0,Federal B Area, Karachi,2.0,For Sale,2.0,3.1
96904.0,Flat ,5500000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Sale,2.0,3.3
96906.0,	Flat	,3600000.0,Gulistan-e-Jauhar,Karachi,-3.5,For Sale,2.0,2.6
96907.0,upper portion,-258175000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Rent,-3.0,11.0
96908.0,Lower Portion,27000.0, Al Madina Avenue,Karachi,2.0,For Rent	,2.0,4.8
96909.0,House,225000.0,DHA Defence,Karachi,5.0,For Rent,4.0,?
96910.0,Upper Portion,35000.0,Gulistan-e-Jauhar,Karachi,3.0,For Rent,3.0,10.0
,Room,50000.0, Walled City ,Karachi,1.0, For Rent,1.0,20.0
96912.0, Upper Portion,100000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Rent,3.0,10.7
96913.0,penthouse,20000.0,Tariq Road,Karachi,2.0,For Rent,2.0,3.6
96914.0,Flat,45000.0,Gulshan-e-Iqbal Town,Karachi ,3.0,For Rent,3.0,6.2
96916.0,[Flat],22000.0,Tariq Road,lahore,2.0,for sale,2.0,2.4
96917.0,  Lower Portion  ,110000.0,,Karachi,4.0,For Rent,4.0,12.0
-968558.75,Flat,60000.0,KDA Scheme 1,Karachi,2.0,For Rent,2.0,1940.0
96919.0,House,450000.0,Clifton,Karachi,4.0, For Rent,4.0,22.0
96920.0,Upper Portion,25000.0,DHA Defence,Islamabad,2.0,For Rent,2.0,10.0
96922.0,House,450000.0,F-6,Islamabad,-3.5,For Rent ,4.0,26.0
96924.0,House,190000.0,F-10,Islamabad,6.0,For Rent,6.0,26.0
96925.0,Lower Portion,65000.0,I-8,Islamabad,3.0,For Rent,-3.0,14.2
96926.0,Upper Portion,45000.0,F-15,[Islamabad],4.0,For Rent,4.0,20.0
96927.0,House,200000.0,F-10,  Lahore ,6.0,For Rent,-3.0,20.0
96928.0,Flat,7500000.0,Gulberg,Islamabad,2.0,For Sale,2.0,4.0
96931.0,Flat,18500000.0,F-10,Islamabad,-3.5,For Sale,3.0,9.3
96934.0,Flat,13000000.0,G-11,Islamabad,2.0,For Sale,-3.0,7.0
96936.0,House,37500000.0,Ali Town ,Islamabad	,3.0,For Sale,3.0,12.4
96939.0,Flat,14500000.0,Dhandharan Chak 66 JB ,Islamabad,2.0,For Sale,2.0,7.1
-84222.5,Flat,15000000.0,G-11,Islamabad,2.0,For Sale,2.0,-1115.5
96947.0,House,-22450000.0,Ghauri Town,Islamabad,6.0,For Sale,4.0,5.0
96948.0,Flat,18500000.0,F-11,Islamabad,3.0,for rent,3.0,10.7
96949.0,Flat,4500000.0,I-11,Islamabad,1.0,For Sale,3.0,-1115.5
96950.0,Flat,5250000.0, Khawaja Islam Road ,Islamabad,1.0,For Sale,1.0,3.1
96953.0,Flat,449000000.0,Islamabad Highway,Islamabad	,70.0,For Sale,1.0,1940.0
1684450.0, Upper Portion ,5513000.0,Islamabad Highway,Islamabad,1.0,For Sale,1.0,-97.0
96955.0,Flat,8872000.0,Islamabad Highway,Islamabad,2.0,For Sale,2.0,5.3
96956.0,Flat,449000000.0,C - 19,Islamabad,3.0,For Sale,veinte,10.5
1684450.0,Flat,2900000.0,D-17,Islamabad,1.0,For Sale,1.0,2.3
96959.0,House,100000.0,Canal Road,Faisalabad,6.0,For Rent,6.0,20.0
96960.0,Flat,25500.0,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96961.0,Flat,24500.0,Farooq-e-Azam Road,Rawalpindi,-3.5,For Rent,2.0,3.6
96962.0,Flat	,23500.0,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96963.0,Flat,22500.0,Farooq-e-Azam Road,Rawalpindi,2.0,*For Rent*,2.0,3.6
96964.0,Flat,449000000.0,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96965.0,Flat,20500.0,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96966.0,Flat,-22450000.0,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96967.0,House,-22450000.0,Bahria Town Rawalpindi,ISLAMABAD,3.0,For Rent,-3.0,-97.0
96968.0,Flat,18500.0,Farooq-e-Azam Road,Rawalpindi 	,2.0,[For Rent],2.0,3.6
96969.0,PENTHOUSE,17500.0,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96970.0,Flat,26000.0, Raja Park, Karachi ,2.0,For Rent,2.0,3.6
96971.0,Flat,449000000.0,Farooq-e-Azam Road,Rawalpindi,2.0, For Sale,2.0,3.6
96972.0,Flat,461674406.13,Farooq-e-Azam Road,Rawalpindi,2.0,For Rent,2.0,3.6
96973.0,Lower Portion,25000.0,Bahria Town Rawalpindi ,Rawalpindi,3.0,For Rent,2.0,10.0
96974.0,	Upper Portion	,449000000.0,Gulraiz Housing Scheme,Rawalpindi,4.0,For Rent,3.0,-97.0
-84222.5,Flat ,45000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Rent,2.0,3.1
96976.0,Flat ,60000.0,Bahria Town Rawalpindi,Rawalpindi,6.0, For Rent,5.0,10.0
96978.0,Farm House ,62000.0,Bahria Town Rawalpindi,  Rawalpindi  ,4.0,For Rent,3.0,11.0
96980.0,House,449000000.0,Johar Town,Lahore,5.0,[For Sale],5.0,5.0
96981.0,null,17000000.0,Johar Town,Lahore,5.0,For Sale,-3.0,5.0
96982.0,House,14000000.0,Johar Town,Lahore,-3.5,For Sale,5.0,5.0
96984.0,House,4500000.0,Eden, Lahore ,2.0,For Sale,3.0,3.0
1684450.0,*House*,7000000.0,Raza Abad ,Lahore,3.0,For Sale,-3.0,4.0
96986.0,House,7000000.0,Nishtar Colony,Lahore,3.0,FOR RENT,3.0,5.0
96987.0, House,449000000.0, Audit & Accounts Housing Society,Lahore,2.0,For Sale,2.0,4.0
96988.0,House,3750000.0,Nishtar Colony,Lahore,-40.25,  For Sale  ,3.0,3.0
96989.0,House,6000000.0,Nishtar Colony,Lahore,3.0,FOR SALE,3.0,3.0
1684450.0,room,-22450000.0,Sitara Colony ,Lahore,5.0,For Sale,4.0,8.0
96993.0,House,32500000.0,PCSIR Staff Colony,Lahore,7.0,For Sale,6.0,1940.0
96994.0,House,15500000.0,Humaira Town ,Lahore,4.0,For Sale,3.0,7.0
96996.0,House,14000000.0,DHA Defence,Lahore,4.0,For Sale,3.0,5.0
96997.0,House,18500000.0,State Life Housing Society,Lahore,5.0,For Sale,4.0,veinte
96998.0,House,22500000.0,DHA Defence,Lahore,4.0,For Sale,3.0,5.0
97004.0,N/A,30500000.0,State Life Housing Society,Lahore,6.0, For Rent,5.0,20.0
97005.0,	House	,9500000.0,Sabzazar Scheme,Lahore,4.0,For Sale,4.0,5.0
97007.0,House,22500000.0,Nishatabad ,Lahore,4.0,For Sale,4.0,20.0
97008.0,House,42300000.0,DHA Defence,Lahore,-3.5,For Sale,5.0,10.0
97011.0,House,4900000.0,Jinnah Colony,Lahore,3.0,For Sale,3.0,3.0
97015.0,House,32500000.0,Allama Iqbal Town,Lahore,-40.25, For Sale ,-3.0,13.0
97016.0,House,38700000.0,DHA Defence,Lahore,70.0,For Sale,4.0,10.0
1755422.34,House,33900000.0,DHA Defence,rawalpindi	,5.0,For Sale,60.0,10.0
97020.0,FLAT,42700000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
97021.0,House,32500000.0,Saman Berg,Lahore,72.17,For Sale,4.0,-1115.5
1684450.0,House ,6200000.0,Nawab Town,Lahore,3.0,For Sale,3.0,3.0
97024.0,House,18000000.0,BOR - Board of Revenue Housing Society,Lahore,5.0,For Sale,5.0,1940.0
97026.0,House,36000000.0,DHA Defence,Lahore,5.0,For Sale,5.0,20.0
97028.0,House,42000000.0, Gulshan-e-Millat,Lahore,6.0, For Rent,5.0,20.0
-968558.75,House,38500000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
1684450.0,House,-22450000.0,Bahria Town Rawalpindi	,Rawalpindi,5.0,For Sale,60.0,10.0
97034.0,House,16000000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,5.0,8.0
97035.0,House,9200000.0, Faisal Town,Rawalpindi,4.0,For Sale,3.0,5.0
97036.0,Flat,9700000.0,F - 10,Rawalpindi,2.0,For Sale,2.0,6.0
97037.0,House,15000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,N/D,7.0
97038.0,House,4500000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,For Sale,-3.0,5.0
1684450.0,House,6200000.0,Bahria Town Rawalpindi,Rawalpindi,70.0,For Sale,2.0,5.0
97040.0,Flat,11700000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,For Sale,3.0,7.6
97041.0,House,12800000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,5.0,7.0
97042.0, House,-258175000.0,Gulshan Abad,Rawalpindi,5.0,For Sale,4.0,20.0
NaN,Flat,135000.0,Clifton,Karachi,70.0,*For Rent*,na,10.4
97044.0,Flat,30000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Rent,2.0,4.0
97045.0,House,200000.0,Clifton,Karachi,4.0,For Rent,4.0,10.0
1496346.28,Flat,30000.0,Saddar Town,Karachi,78.6,For Rent,60.0,6.5
1684450.0,Upper Portion,-22450000.0,Jamshed Town,Karachi,2.0, For Rent ,2.0,14.0
97049.0,*Upper Portion*,60000.0,GULSHAN-E-IQBAL TOWN,  Karachi  ,2.0,[For Rent],2.0,14.0
97050.0, Lower Portion ,60000.0,Civil Lines,Karachi,3.0,For Rent,3.0,-97.0
97051.0,Flat,60000.0,Civil Lines,Karachi,3.0,For Rent,3.0,8.9
97052.0,Flat,130000.0,Bath Island, Islamabad ,3.0,For Rent,3.0,11.1
1684450.0,House,110000.0,Gulistan-e-Jauhar,Karachi,6.0,For Rent	,6.0,16.0
97060.0,Flat,5800000.0,Gulshan-e-Iqbal Town,RAWALPINDI,2.0,For Sale,2.0,4.2
97063.0,House,13900000.0,PAK PARK,Karachi,70.0,For Sale,3.0,8.0
97064.0, Flat,7500000.0,Nazimabad, Karachi,2.0,For Sale,3.0,ocho horas
97067.0,Flat,449000000.0,DHA Defence,Karachi,3.0,For Sale,2.0,1593.37
97068.0,Flat,9200000.0,DHA Defence,Karachi,4.0,For Sale,3.0,n/a
97069.0,Flat,8500000.0,Gulistan-e-Jauhar,Karachi,n/a,For Sale,3.0,6.2
97072.0,Flat,8900000.0,DHA Defence,Karachi,3.0,For Sale,2.0,4.8
97074.0,Flat,11500000.0,pakistan town,Karachi,4.0,*For Sale*,3.0,6.4
97075.0,House,6500000.0,Malir,Karachi,-3.5,For Sale,2.0,4.8
97078.0,House,16000000.0,*Scheme 33*,  lahore  ,3.0,For Sale,4.0,6.2
na,Flat,20000000.0,Civil Lines,Karachi,3.0,For Sale,3.0,3.8
97081.0,Flat,37500000.0,Civil Lines,[Karachi],4.0,For Sale,4.0,10.7
97082.0,Flat,7800000.0,DHA Defence,Karachi,3.0,For Sale,2.0,na
-84222.5,farm house,ocho horas,Korangi,Karachi,3.0,*For Sale*,5.0,-97.0
97084.0,Flat ,12000000.0,Scheme 33,Karachi,-3.5,For Sale,3.0,1581.17
97085.0, Farm House,3000000.0,Korangi,Karachi,2.0,For Sale,2.0,2.8
-84222.5,NaN,515625681.57,DHA Defence,Karachi,70.0,For Sale,2.0,4.7
97087.0,House,3200000.0,Korangi,Karachi,2.0,For Sale,2.0,2.0
97088.0,Upper Portion,65000.0,diplomatic enclave,Islamabad,3.0,For Rent,3.0,14.2
97089.0,Lower Portion,75000.0,E-11,Islamabad,3.0,For Rent,3.0,nueve
97090.0, Upper Portion,45000.0,DHA Defence,Islamabad,4.0,For Rent,3.0,20.0
97091.0,Flat,ocho horas,DHOK MANGTAL,Islamabad,2.0,For Rent,2.0,7.2
97093.0,Flat,37000.0,E-11,Islamabad,2.0,	For Rent	,2.0,4.0
97094.0,Flat,60000.0,G-11,Islamabad,2.0,For Rent,2.0,null
97095.0,Upper Portion ,65000.0,Manzoor Colony  ,Islamabad,3.0,For Rent,3.0,1584.88
97096.0,Upper Portion,80000.0,E-11,Islamabad,4.0,For Rent,3.0,20.0
97097.0,Upper Portion ,100000.0,E-11,Islamabad,4.0,For Rent,4.0,7.0
97099.0,House,90000.0,G-8 ,  Islamabad  ,4.0,For Rent,4.0,6.0
97100.0,Flat,9700000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,[For Sale],2.0,5.8
97101.0,House,7600000.0,Gulshan Abad,Rawalpindi,-3.5,For Sale,2.0,10.0
97102.0,House,7000000.0,Adiala Road,Rawalpindi,2.0,For Sale,2.0,5.0
97103.0,House,5800000.0,Bahria Town Rawalpindi, Islamabad,2.0,For Sale,2.0,5.0
cinco punto tres,House,8000000.0,Adiala Road,Rawalpindi,4.0,For Sale,4.0,5.0
97105.0,  House  ,5500000.0,Adiala Road,Rawalpindi,2.0,For Sale,2.0,5.0
97106.0,Flat,6800000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Sale,1.0,4.0
1684450.0,House,6500000.0,nazimabad,Rawalpindi,4.0,For Sale,4.0,5.0
97108.0,Lower Portion,40000.0,Media Town,Rawalpindi,3.0,for rent,3.0,12.4
97109.0,Lower Portion ,25000.0, Adiala Road ,Rawalpindi,1.0,[ For Sale],60.0,2.2
97110.0,lower portion,35000.0,Media Town,Rawalpindi,70.0,For Rent,3.0,12.4
97111.0,Upper Portion,45000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,For Rent,3.0,15.0
97112.0,Upper Portion,50000.0,Bahria Town Rawalpindi,Rawalpindi,4.0,For Rent,treinta y dos,20.0
97113.0,Flat ,25000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,*For Rent*,2.0,3.3
97114.0,Flat,28000.0,Bahria Town Rawalpindi , Faisalabad,2.0, For Rent,1.0,4.0
97115.0,Upper Portion,48000.0,Bahria Town Rawalpindi,ISLAMABAD,3.0,For Rent,-3.0,20.0
-84222.5,House,20000000.0,Askari,Lahore,4.0,For Sale,3.0,10.0
97118.0,House,30000000.0,PIA Housing Scheme,Lahore,6.0,For Sale,60.0,20.0
97120.0,House,449000000.0,DHA Defence,Lahore ,5.0,For Sale,4.0,10.0
97121.0,House,12000000.0,Johar Town,Lahore,5.0,For Sale,4.0,5.0
97123.0,House,9900000.0,h-8,Lahore,4.0,For Sale,-3.0,5.0
97124.0,FARM HOUSE,27000000.0,DHA Defence,Lahore,5.0,  For Sale  ,4.0,10.0
97125.0,House,25000000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
97126.0,House	,24500000.0,DHA Defence,Lahore,6.0,For Sale,5.0,10.0
97127.0,House,-22450000.0,Johar Town,Lahore,-3.5,for rent,4.0,6.0
97128.0,House,25500000.0,DHA Defence,Lahore	,-,For Sale,4.0,1940.0
97130.0, Lower Portion ,10000000.0,Walled City, Faisalabad 	,1.0,For Sale,3.0,-97.0
97131.0,House,11000000.0,Wapda Town ,lahore,4.0,For Sale,4.0,5.0
97132.0,House,11800000.0,Johar Town,[Lahore],-3.5,For Sale,4.0,5.0
seven, House,34000000.0, Santpura,Lahore,5.0,For Sale,5.0,20.0
97137.0,House,7800000.0,Lalazaar Garden ,Lahore,4.0,For Sale,3.0,3.5
-968558.75,House,41000000.0,DHA Defence,rawalpindi,5.0,For Sale,4.0,10.0
97141.0,House,41500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,-97.0
97142.0,House,35200000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
97143.0,House,13500000.0,DHA Defence,Rawalpindi ,3.0,For Sale,3.0,5.0
97144.0,House,11000000.0,Johar Town,	Lahore	,3.0,For Sale,3.0,5.0
97145.0,House,37000000.0,DHA Defence,Lahore,5.0,FOR SALE,4.0,10.0
97146.0,House,18000000.0,DHA Defence,Lahore,4.0,For Sale,4.0,10.0
97147.0,House,40000000.0,  DHA Defence  ,Lahore,5.0,FOR RENT,4.0,10.0
-84222.5,House,36500000.0,State Life Housing Society,Lahore,6.0,For Sale,5.0,20.0
1684450.0,House,4500000.0,Aghosh,Lahore,3.0,For Sale ,3.0,3.0
-84222.5,House ,449000000.0,DHA Defence,Lahore,4.0,FOR SALE,4.0,9.0
-84222.5,House,-258175000.0,DHA Defence,Lahore,70.0,For Sale,4.0,10.0
97153.0,*House*,4800000.0,eden villas,Lahore ,2.0,For Sale,2.0,5.0
1684450.0,House,449000000.0,Kahna,Lahore,2.0, For Sale ,2.0,4.0
-84222.5,FLAT,30500000.0,  DHA Defence  ,Lahore,5.0,For Sale,4.0,10.0
97157.0,House,35000000.0,DHA Defence,Lahore,5.0,For Sale,5.0,20.0
97158.0,UPPER PORTION,27000000.0,DHA Defence, Lahore,5.0,For Sale,4.0,1682.0
97159.0,House,32800000.0,DHA Defence,Lahore,seven,For Sale,4.0,1940.0
97160.0,House,9700000.0,BEAUMONT ROAD,	Lahore	,5.0, For Rent,5.0,6.0
97161.0, House,41000000.0,Al Rehman Garden ,Lahore,5.0,For Sale,4.0,10.0
97162.0,House,32000000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
97163.0,	House	,3500000.0,Kahna,Lahore,70.0,For Sale,3.0,3.0
97164.0,House,37500000.0,DHA Defence,Lahore,5.0,For Sale,5.0,10.0
97165.0,House,43000000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
97168.0,House,33000000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
97169.0,House,30700000.0,DHA Defence,Lahore,5.0,For Sale ,4.0,10.0
N/D,  House  ,21800000.0,DHA 11 Rahbar,Lahore,4.0,For Sale,3.0,5.0
97171.0,House,29000000.0,DHA Defence,Lahore,5.0, For Sale,4.0,10.0
97172.0,House,35500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,1940.0
97173.0,House,32500000.0,DHA Defence,Lahore,5.0,For Sale,60.0,1940.0
97174.0,House,15900000.0,Bahria Town,Lahore,7.0, For Sale,5.0,10.0
97175.0,House,39000000.0,DHA Defence,Lahore,6.0,For Sale,-3.0,10.0
97176.0,House,20000000.0,Bahria Town,Lahore,6.0,For Sale,5.0,10.0
treinta y dos,House,29000000.0, Canal Bank Housing Scheme ,Lahore,5.0,,4.0,10.0
97178.0,House,33000000.0,DHA Defence,Lahore,5.0,  For Sale  ,4.0,10.0
97180.0,House,30000000.0,NULL,Lahore,5.0,For Sale,4.0,10.0
97181.0,House,35000000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
97182.0,House,seven,DHA Defence,Lahore,5.0,For Sale,4.0,9.0
97183.0,House,21000000.0,DHA Defence	,Lahore,5.0,For Sale,4.0,10.0
97184.0,House,13500000.0,Bahria Town,Lahore,3.0,For Sale,3.0,treinta y dos
97185.0, House,7500000.0,Katar Bund Road,Lahore,1.0,For Sale,2.0,3.0
97187.0,House,40000000.0,Bahria Town,Lahore,NULL,For Sale,5.0,20.0
97188.0,House,6500000.0,Khayaban-e-Amin,Lahore,2.0,For Sale,3.0,5.0
97189.0,House,449000000.0,DHA Defence,Lahore,70.0,*For Sale*,5.0,20.0
97190.0,House,449000000.0,Sanda,Lahore,4.0,For Sale,3.0,2.0
97191.0,House,23000000.0,DHA Defence,Lahore,4.0,For Sale,4.0,7.0
97192.0,House,25000000.0,Main Canal Bank Road,Lahore,6.0,For Sale,5.0,20.0
97194.0,House,33500000.0, Simly Dam Road,Lahore,7.0,For Sale,5.0,20.0
97195.0,House,38000000.0,DHA Defence,*Lahore*,-3.5,For Sale,4.0,10.0
97196.0,House,twelve,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
97197.0,House,24000000.0,DHA Defence,Lahore,5.0,For Sale,4.0,7.0
97198.0,upper portion,25000000.0,DHA Defence,Lahore,6.0,For Sale,5.0,8.0
97199.0,House,17500000.0,Canal View,Lahore,5.0,  For Sale  ,5.0,10.0
1684450.0,Upper Portion,45000.0,gulshan-e-mustafa housing society,Karachi,3.0,For Rent,3.0,9.6
97207.0,Flat,85000.0,Jamshed Town,Karachi,3.0,For Rent,3.0,n/a
97208.0,Lower Portion,22000.0,Malir,Karachi,4.0,for rent,4.0,5.4
97209.0,Upper Portion,55000.0,UMAIR TOWN,Karachi,3.0,For Rent,3.0,12.0
97211.0,Upper Portion,30000.0,ahmad housing society,Karachi,2.0,For Rent,2.0,4.8
97213.0,  Flat  ,230000.0,DHA Defence,  Karachi  ,4.0,For Rent,-34.5,14.2
97214.0,Upper Portion,50000.0,Gulistan-e-Jauhar,Karachi,3.0,For Rent,3.0,9.6
-84222.5,Upper Portion,40000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Rent,3.0,1940.0
97218.0, Upper Portion,-22450000.0,UMT SOCIETY,[Karachi],3.0,For Rent,3.0,7.6
97219.0, Upper Portion,70000.0,DHA Defence,Karachi,3.0,For Rent,-3.0,1940.0
97220.0,Flat,55000.0,	DHA Defence	,Karachi,3.0,For Rent,3.0,8.0
97221.0,Lower Portion,80000.0,DHA Defence,Karachi,3.0,For Rent,3.0,6.0
97222.0,House,4000000.0,Korangi,Karachi,3.0,For Sale,4.0,3.2
97223.0,Flat,449000000.0,DHA Defence,Karachi,3.0,For Sale,2.0,4.0
97225.0,Flat,-22450000.0,North Nazimabad,Karachi,3.0,na,60.0,4.9
1684450.0,Room ,4200000.0,Abul Hassan Isphani Road,Karachi,2.0,For Sale,3.0,3.8
